frame,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14
176,0.572603,0.000397,0.691933,0.000002,0.000019,0.000054,0.000042,0.002496,0.000471,0.002586,0.938785,0.000312,0.000028,0.000256,0.000327
177,0.702422,0.000011,0.539745,0.000002,0.000008,0.000023,0.000032,0.002817,0.000332,0.000243,0.906416,0.000181,0.000008,0.000039,0.000115
178,0.489214,0.000088,0.793562,0.000004,0.000006,0.000026,0.000005,0.041721,0.000176,0.000453,0.958593,0.000104,0.000005,0.000061,0.000250
179,0.960946,0.000004,0.181088,0.000061,0.003135,0.000664,0.011117,0.000639,0.004887,0.963014,0.007896,0.000984,0.004156,0.000575,0.000248
180,0.564269,0.000626,0.720118,0.000014,0.000041,0.000155,0.000024,0.959911,0.000578,0.001710,0.164870,0.000163,0.000026,0.000116,0.001098
181,0.084897,0.004031,0.824383,0.000013,0.000038,0.000264,0.000054,0.778499,0.001943,0.001693,0.215645,0.000359,0.000042,0.000248,0.003156
182,0.740724,0.001349,0.342931,0.000006,0.000024,0.000213,0.000014,0.873367,0.001113,0.002799,0.049679,0.000197,0.000036,0.000366,0.003190
183,0.470085,0.000028,0.790855,0.000007,0.000036,0.000168,0.000047,0.342016,0.001342,0.004384,0.213289,0.000329,0.000038,0.000142,0.000406
184,0.718850,0.000011,0.419108,0.000004,0.000049,0.000095,0.000253,0.034763,0.003358,0.001521,0.108264,0.000445,0.000041,0.000059,0.000117
185,0.231894,0.000006,0.929100,0.000002,0.000020,0.000037,0.000046,0.030079,0.000732,0.007906,0.345261,0.000288,0.000034,0.000170,0.003759
186,0.680026,0.001812,0.622699,0.000002,0.000129,0.000166,0.000124,0.026416,0.000850,0.012185,0.702516,0.000451,0.000052,0.000223,0.000647
187,0.450564,0.000028,0.823992,0.000019,0.000166,0.000256,0.000173,0.871336,0.001106,0.018309,0.019099,0.000231,0.000097,0.000116,0.000746
188,0.502607,0.000016,0.862282,0.000001,0.000019,0.000076,0.000027,0.972971,0.000708,0.002808,0.010852,0.000097,0.000017,0.000109,0.000789
189,0.067754,0.041718,0.803607,0.003672,0.002056,0.003006,0.000884,0.054262,0.002336,0.001922,0.973545,0.005145,0.000624,0.002467,0.004920
190,0.957719,0.000104,0.173160,0.000890,0.000418,0.000300,0.017979,0.000235,0.003876,0.851909,0.043014,0.001942,0.000332,0.000579,0.000957
191,0.716696,0.000043,0.600333,0.000000,0.000465,0.000270,0.002477,0.019673,0.000726,0.035536,0.061801,0.000338,0.000246,0.000549,0.000410
192,0.025232,0.000007,0.991073,0.000006,0.000293,0.000533,0.003002,0.099387,0.001821,0.536165,0.037832,0.000459,0.000383,0.000804,0.001089
193,0.044983,0.000661,0.970426,0.001628,0.000714,0.000956,0.001828,0.004770,0.006796,0.736354,0.462739,0.004632,0.000621,0.011218,0.005357
194,0.003078,0.000049,0.998740,0.000029,0.000073,0.000414,0.000177,0.658118,0.004042,0.349538,0.071604,0.000517,0.000167,0.001127,0.001878
195,0.000375,0.000426,0.999406,0.000144,0.000070,0.000496,0.000512,0.039713,0.005276,0.128022,0.803031,0.002678,0.000618,0.010459,0.008842
196,0.000097,0.000011,0.999909,0.000228,0.000088,0.000362,0.002701,0.030187,0.008962,0.876858,0.163577,0.001387,0.000780,0.006468,0.009111
197,0.002350,0.000001,0.999528,0.000043,0.000068,0.000101,0.001303,0.000861,0.000795,0.987322,0.023797,0.000216,0.000179,0.000422,0.000578
198,0.003849,0.000001,0.997723,0.000053,0.000192,0.000526,0.002412,0.011631,0.002325,0.246843,0.270849,0.000830,0.000793,0.000703,0.000703
199,0.033490,0.000017,0.972161,0.000023,0.000204,0.000457,0.000423,0.135921,0.000661,0.075270,0.105318,0.000363,0.000101,0.000251,0.000635
200,0.046540,0.000024,0.960240,0.000049,0.000580,0.000721,0.000229,0.483448,0.000714,0.461907,0.012069,0.000249,0.000132,0.000200,0.000521
201,0.999835,0.000016,0.000645,0.000017,0.000234,0.000190,0.189890,0.001342,0.015716,0.822649,0.002755,0.001821,0.000991,0.000254,0.000563
202,0.093186,0.000099,0.892657,0.000173,0.001117,0.000952,0.000206,0.625164,0.000938,0.046155,0.024228,0.000438,0.000118,0.000274,0.000557
203,0.040285,0.000038,0.968410,0.000046,0.000463,0.000630,0.000219,0.467041,0.000760,0.111878,0.044134,0.000360,0.000093,0.000194,0.000598
204,0.047159,0.000072,0.966820,0.000033,0.000320,0.000507,0.000208,0.452191,0.000663,0.021732,0.109607,0.000391,0.000065,0.000148,0.000812
205,0.043826,0.000081,0.968548,0.000033,0.000328,0.000531,0.000206,0.451706,0.000684,0.021546,0.112003,0.000399,0.000066,0.000151,0.000825
206,0.322076,0.000038,0.866013,0.000001,0.000198,0.000243,0.000172,0.023999,0.001333,0.021362,0.119927,0.000368,0.000049,0.000103,0.000292
207,0.010972,0.000598,0.992388,0.000007,0.000026,0.000179,0.000110,0.697845,0.001562,0.007279,0.487926,0.000380,0.000038,0.000325,0.004786
208,0.047074,0.001068,0.915729,0.000004,0.000082,0.000549,0.000377,0.185549,0.002250,0.014101,0.604443,0.001130,0.000079,0.000832,0.006357
209,0.603597,0.000024,0.620694,0.000001,0.000025,0.000152,0.000050,0.457503,0.001277,0.013595,0.110511,0.000305,0.000050,0.000489,0.001625
210,0.977460,0.000047,0.031208,0.000000,0.000009,0.000108,0.000018,0.099897,0.001229,0.006085,0.067137,0.000204,0.000020,0.000421,0.000609
211,0.896725,0.000044,0.250635,0.000005,0.000045,0.000188,0.000069,0.055681,0.001680,0.007159,0.645071,0.000739,0.000074,0.000591,0.001010
212,0.999890,0.000002,0.000255,0.000047,0.000369,0.000087,0.006619,0.000292,0.001579,0.985724,0.000274,0.000435,0.000203,0.000054,0.000315
213,0.951724,0.000148,0.089953,0.000004,0.000079,0.000341,0.000164,0.047312,0.002886,0.074844,0.057723,0.000540,0.000281,0.001132,0.001048
214,0.659057,0.000643,0.592975,0.000001,0.000071,0.000262,0.000098,0.144264,0.001728,0.018305,0.143179,0.000455,0.000095,0.000496,0.000821
215,0.669173,0.000161,0.646279,0.000002,0.000020,0.000162,0.000027,0.914880,0.001401,0.008541,0.020671,0.000176,0.000043,0.000411,0.001071
216,0.837277,0.000113,0.385540,0.000001,0.000024,0.000126,0.000019,0.620008,0.001016,0.004335,0.040298,0.000195,0.000032,0.000327,0.001525
217,0.720654,0.000102,0.564143,0.000002,0.000024,0.000094,0.000013,0.828163,0.000761,0.002344,0.034954,0.000150,0.000028,0.000272,0.001648
218,0.726906,0.000112,0.564503,0.000002,0.000026,0.000097,0.000013,0.828065,0.000777,0.002318,0.035854,0.000155,0.000029,0.000293,0.001734
219,0.667429,0.000067,0.584447,0.000017,0.000052,0.000194,0.000126,0.197598,0.002117,0.006529,0.371622,0.000780,0.000071,0.000620,0.001690
220,0.503220,0.006879,0.204939,0.003121,0.021593,0.019440,0.001317,0.003354,0.001478,0.000798,0.932214,0.021096,0.000934,0.001841,0.002044
221,0.018480,0.000486,0.967007,0.000250,0.004544,0.000826,0.001035,0.018125,0.001899,0.327132,0.570810,0.001018,0.000647,0.003009,0.002865
222,0.661141,0.113817,0.096882,0.000000,0.000117,0.000106,0.000010,0.002306,0.000070,0.000793,0.574449,0.000097,0.000032,0.000863,0.000470
223,0.999600,0.000002,0.000277,0.000009,0.003454,0.000168,0.005172,0.000286,0.001168,0.507243,0.006172,0.000391,0.017897,0.000045,0.000025
224,0.999310,0.000002,0.002733,0.000091,0.000399,0.000229,0.051708,0.001553,0.005397,0.862787,0.002132,0.001299,0.000938,0.000325,0.000246
225,0.889485,0.001645,0.213543,0.000044,0.000645,0.000333,0.000293,0.000653,0.001346,0.001001,0.990798,0.001759,0.000081,0.001754,0.000619
226,0.998482,0.000007,0.008185,0.000002,0.000255,0.000097,0.006437,0.000654,0.003222,0.006183,0.877301,0.001685,0.000450,0.000438,0.000288
227,0.999529,0.000006,0.000364,0.000003,0.000408,0.000035,0.000180,0.005832,0.002975,0.117579,0.012230,0.000452,0.000468,0.012227,0.001107
228,0.999808,0.000028,0.000612,0.000001,0.001970,0.000080,0.001466,0.001592,0.002592,0.075604,0.006519,0.000755,0.000634,0.219325,0.000492
229,0.999734,0.000020,0.000034,0.000000,0.007460,0.000063,0.000116,0.000748,0.001655,0.005187,0.000577,0.000175,0.000738,0.005459,0.000371
230,0.938593,0.000310,0.041001,0.000785,0.004346,0.001901,0.005832,0.004065,0.006563,0.089478,0.004308,0.013560,0.000595,0.033973,0.005331
231,0.999881,0.000007,0.000027,0.000002,0.001100,0.000026,0.000018,0.003713,0.000704,0.003781,0.000791,0.000153,0.000125,0.014388,0.010053
232,0.996493,0.000020,0.007962,0.000016,0.002268,0.000283,0.000557,0.001520,0.002902,0.499572,0.001666,0.000513,0.000634,0.003257,0.000700
233,0.662371,0.000009,0.824664,0.000980,0.002299,0.000660,0.019008,0.001310,0.003432,0.965527,0.142133,0.002933,0.000668,0.006027,0.002168
234,0.004999,0.000000,0.990342,0.001810,0.000310,0.000144,0.000586,0.016852,0.001348,0.437117,0.799743,0.001365,0.000225,0.002061,0.002288
235,0.992168,0.000021,0.024614,0.000227,0.001749,0.000563,0.014895,0.004011,0.014626,0.841238,0.089752,0.002515,0.001531,0.001810,0.000785
236,0.811298,0.000016,0.659834,0.000117,0.002417,0.000531,0.001126,0.006587,0.002665,0.959247,0.022396,0.001330,0.000978,0.007752,0.003022
237,0.997280,0.000000,0.010237,0.000003,0.000723,0.000094,0.000577,0.011078,0.002793,0.061439,0.020021,0.000698,0.001124,0.001651,0.000481
238,0.999300,0.000004,0.005321,0.000003,0.000343,0.000154,0.015180,0.010008,0.007680,0.159353,0.007626,0.001272,0.000878,0.001787,0.001122
239,0.998340,0.000001,0.003820,0.000000,0.000625,0.000076,0.000836,0.002955,0.001571,0.015586,0.003415,0.000453,0.000192,0.000714,0.000568
240,0.999766,0.000000,0.000702,0.000005,0.000330,0.000064,0.006807,0.001164,0.006703,0.043591,0.002009,0.000734,0.000468,0.000673,0.000603
241,0.999893,0.000001,0.000038,0.000000,0.000734,0.000040,0.000189,0.001707,0.000573,0.006821,0.000910,0.000118,0.001101,0.000630,0.000163
242,0.986622,0.000106,0.000396,0.000002,0.049018,0.000828,0.000035,0.008642,0.000631,0.023243,0.001792,0.000309,0.002895,0.007482,0.000292
243,0.994226,0.000214,0.000247,0.000001,0.109372,0.000281,0.000367,0.072691,0.001258,0.032245,0.002341,0.000454,0.001056,0.019644,0.001004
244,0.996694,0.000429,0.000202,0.000001,0.002217,0.000051,0.000007,0.515591,0.000720,0.011245,0.001389,0.000130,0.000171,0.045922,0.002537
245,0.994975,0.000078,0.012397,0.000002,0.002245,0.000343,0.000469,0.041341,0.003802,0.184743,0.025685,0.000872,0.000820,0.002405,0.001064
246,0.455483,0.000157,0.769521,0.000076,0.000386,0.000298,0.000144,0.009701,0.001647,0.004015,0.941028,0.001108,0.000254,0.002726,0.002247
247,0.998816,0.000052,0.001900,0.000002,0.000670,0.000180,0.000605,0.013840,0.003827,0.289619,0.026293,0.000799,0.000152,0.009540,0.008676
248,0.999537,0.000051,0.000408,0.000001,0.000107,0.000029,0.000020,0.011690,0.000748,0.030233,0.063098,0.000295,0.000045,0.004576,0.012036
249,0.998561,0.000331,0.000602,0.000000,0.001120,0.000096,0.000181,0.072913,0.003840,0.026031,0.116715,0.000656,0.000334,0.005477,0.009501
250,0.995852,0.000530,0.004207,0.000001,0.000607,0.000079,0.000734,0.058064,0.003557,0.036627,0.083951,0.000838,0.000314,0.009331,0.005260
251,0.999552,0.000024,0.001143,0.000027,0.000932,0.000154,0.000217,0.003858,0.003335,0.067547,0.009592,0.001151,0.000416,0.176118,0.003889
252,0.999592,0.000011,0.000615,0.000001,0.001719,0.000159,0.000475,0.004457,0.002014,0.234853,0.010062,0.000563,0.000445,0.004527,0.001238
253,0.999878,0.000025,0.000015,0.000000,0.003072,0.000051,0.000024,0.001132,0.000225,0.004695,0.000579,0.000108,0.000122,0.002151,0.005618
254,0.999515,0.000038,0.000013,0.000000,0.004467,0.000015,0.000003,0.003167,0.000111,0.001734,0.001138,0.000045,0.000038,0.001619,0.001570
255,0.999363,0.000035,0.000082,0.000000,0.013352,0.000106,0.000125,0.001188,0.000804,0.006997,0.001130,0.000268,0.000127,0.005325,0.001666
256,0.999876,0.000062,0.000005,0.000000,0.005661,0.000043,0.000049,0.008163,0.000850,0.027487,0.002755,0.000152,0.000122,0.003140,0.001280
257,0.904814,0.000056,0.352277,0.000036,0.000237,0.000562,0.001844,0.006336,0.007441,0.147234,0.853124,0.002318,0.000466,0.003243,0.001877
258,0.999945,0.000014,0.000001,0.000000,0.007762,0.000028,0.000088,0.008141,0.001783,0.014634,0.005148,0.000121,0.000509,0.002982,0.000309
259,0.997051,0.003521,0.000055,0.000000,0.005678,0.000177,0.000208,0.005861,0.002885,0.027974,0.218224,0.000481,0.000520,0.007243,0.001644
260,0.999480,0.000568,0.000158,0.000000,0.000486,0.000087,0.000128,0.053628,0.004060,0.132162,0.040444,0.000467,0.000178,0.003201,0.002015
261,0.999068,0.000014,0.005097,0.000028,0.000101,0.000312,0.012094,0.003472,0.163969,0.156022,0.344438,0.012646,0.001005,0.006921,0.006052
262,0.999936,0.000040,0.000005,0.000000,0.000992,0.000026,0.000012,0.035301,0.000277,0.014006,0.008391,0.000151,0.000048,0.003113,0.003437
263,0.989592,0.002001,0.000226,0.000004,0.010293,0.000078,0.000037,0.040055,0.000328,0.017203,0.011266,0.000267,0.000109,0.005503,0.002862
264,0.984108,0.007812,0.000764,0.000001,0.000692,0.000059,0.000139,0.015021,0.000633,0.057155,0.042576,0.000330,0.000098,0.005616,0.004040
265,0.817147,0.004393,0.099673,0.000007,0.004881,0.000269,0.001614,0.041084,0.002904,0.030867,0.130678,0.001374,0.000445,0.003417,0.002885
266,0.957238,0.003239,0.017248,0.000001,0.001486,0.000102,0.000672,0.014591,0.001578,0.035709,0.050066,0.000762,0.000137,0.005889,0.001798
267,0.999617,0.000076,0.000916,0.000000,0.000229,0.000043,0.000326,0.066000,0.001601,0.020489,0.027423,0.000444,0.000076,0.001908,0.002521
268,0.844004,0.000115,0.395149,0.000179,0.000927,0.000576,0.000474,0.008476,0.004260,0.014986,0.825175,0.001956,0.000606,0.003468,0.001787
269,0.998191,0.000649,0.001836,0.000000,0.000920,0.000061,0.000222,0.022023,0.001649,0.030163,0.030220,0.000751,0.000099,0.017826,0.011120
270,0.999976,0.000009,0.000004,0.000000,0.000453,0.000010,0.000020,0.009506,0.000532,0.006467,0.002445,0.000080,0.000151,0.002966,0.003052
271,0.999998,0.000001,0.000001,0.000000,0.000063,0.000005,0.000016,0.003711,0.000619,0.005901,0.003093,0.000069,0.000164,0.004428,0.002741
272,0.999159,0.000059,0.000003,0.000001,0.095176,0.000077,0.000031,0.002731,0.000400,0.015606,0.001743,0.000157,0.000393,0.004039,0.000344
273,0.999912,0.000026,0.000000,0.000000,0.012197,0.000012,0.000020,0.000044,0.000073,0.000375,0.000248,0.000017,0.000549,0.000842,0.000060
274,0.999964,0.000035,0.000001,0.000000,0.000924,0.000014,0.000010,0.000812,0.000186,0.002298,0.000455,0.000038,0.000384,0.001274,0.000451
275,0.999891,0.000021,0.000026,0.000000,0.000110,0.000016,0.000082,0.000532,0.000780,0.004049,0.000355,0.000114,0.000028,0.001431,0.003775
276,0.778799,0.008805,0.366053,0.001992,0.000610,0.000692,0.000065,0.003082,0.000512,0.000255,0.995998,0.001705,0.000147,0.001874,0.001892
277,0.936770,0.000298,0.285192,0.000095,0.000135,0.000167,0.000032,0.000560,0.000321,0.000428,0.997599,0.001119,0.000055,0.001305,0.001316
278,0.999934,0.000000,0.000056,0.000010,0.000019,0.000014,0.000007,0.002258,0.000695,0.008994,0.003088,0.000118,0.000019,0.000468,0.000147
279,0.999582,0.000002,0.000619,0.000121,0.001459,0.000092,0.134951,0.000368,0.005298,0.852025,0.003909,0.001097,0.000721,0.000149,0.000150
280,0.999982,0.000001,0.000015,0.000000,0.000239,0.000021,0.000053,0.001320,0.001100,0.005135,0.003502,0.000177,0.000171,0.001155,0.000962
281,0.999976,0.000000,0.000021,0.000000,0.000156,0.000011,0.000102,0.002501,0.002251,0.002583,0.003465,0.000149,0.000077,0.000855,0.000432
282,0.999915,0.000004,0.000017,0.000000,0.003062,0.000027,0.000011,0.001230,0.000261,0.004584,0.000674,0.000130,0.000042,0.018384,0.002730
283,0.998820,0.000125,0.000323,0.000006,0.000566,0.000069,0.000095,0.000910,0.001026,0.292094,0.477889,0.000367,0.000170,0.003847,0.002697
284,0.653238,0.002738,0.369506,0.000517,0.002667,0.000796,0.000892,0.006170,0.004675,0.465755,0.561491,0.001293,0.000598,0.003812,0.002669
285,0.998495,0.001571,0.000124,0.000001,0.000450,0.000165,0.000811,0.049083,0.011393,0.044506,0.400177,0.000968,0.000560,0.001189,0.001541
286,0.996606,0.002676,0.000460,0.000001,0.001232,0.000415,0.000759,0.022414,0.010188,0.092830,0.065986,0.001209,0.000950,0.005162,0.002061
287,0.999927,0.000079,0.000037,0.000000,0.000126,0.000037,0.000422,0.008075,0.005605,0.072244,0.013516,0.000404,0.000090,0.002972,0.006154
288,0.999762,0.000099,0.000443,0.000000,0.000612,0.000045,0.000650,0.007918,0.002928,0.017758,0.009304,0.000564,0.000142,0.060642,0.013032
289,0.990254,0.001127,0.002699,0.000000,0.002645,0.000094,0.000956,0.006819,0.002243,0.005667,0.067857,0.000801,0.000469,0.014858,0.004320
290,0.999995,0.000000,0.000018,0.000000,0.000118,0.000038,0.049349,0.000691,0.004009,0.108771,0.004186,0.000512,0.042647,0.000042,0.000047
291,0.588911,0.016220,0.167421,0.000019,0.000639,0.000081,0.000615,0.001275,0.000717,0.006337,0.816927,0.000652,0.000144,0.003991,0.002468
292,0.315461,0.005085,0.250957,0.000008,0.001256,0.000071,0.000386,0.001661,0.000441,0.005444,0.764964,0.000529,0.000151,0.003379,0.001978
293,0.186020,0.004069,0.723417,0.000037,0.000732,0.000164,0.001097,0.003204,0.001815,0.009455,0.846824,0.001324,0.000334,0.004203,0.003266
294,0.735431,0.045733,0.023025,0.000001,0.000411,0.000061,0.001129,0.002996,0.001708,0.009360,0.599015,0.000763,0.000196,0.002624,0.003779
295,0.984702,0.000708,0.016941,0.000003,0.000430,0.000138,0.000194,0.002566,0.002421,0.017965,0.779533,0.001093,0.000103,0.008869,0.004136
296,0.995580,0.001003,0.002701,0.000000,0.000497,0.000135,0.000098,0.010133,0.002608,0.011703,0.597741,0.000682,0.000264,0.004126,0.004895
297,0.998946,0.000140,0.000597,0.000000,0.000237,0.000045,0.000046,0.003980,0.001710,0.010082,0.673900,0.000395,0.000101,0.002825,0.003185
298,0.991831,0.002943,0.000180,0.000000,0.014642,0.000169,0.000035,0.014127,0.000854,0.006036,0.043873,0.000342,0.000392,0.004134,0.002455
299,0.997814,0.000974,0.000026,0.000000,0.011923,0.000069,0.000040,0.006616,0.000697,0.004488,0.017017,0.000174,0.000305,0.002342,0.001087
300,0.999497,0.000132,0.000061,0.000001,0.000545,0.000085,0.000170,0.007954,0.002346,0.013260,0.010024,0.000346,0.000073,0.000951,0.002305
301,0.999993,0.000000,0.000132,0.000000,0.000006,0.000007,0.049847,0.000775,0.009357,0.073298,0.004933,0.000302,0.004096,0.000046,0.000055
302,0.997839,0.000148,0.005271,0.000003,0.000298,0.000092,0.000722,0.020537,0.004171,0.054578,0.025070,0.001027,0.000183,0.002966,0.003416
303,0.998213,0.000318,0.009203,0.000010,0.001281,0.000085,0.002238,0.003234,0.003188,0.028784,0.011179,0.001699,0.000209,0.860353,0.017585
304,0.999943,0.000019,0.000028,0.000000,0.001892,0.000023,0.000143,0.007801,0.001993,0.028640,0.005871,0.000408,0.000071,0.065230,0.022576
305,0.999953,0.000009,0.000173,0.000001,0.001170,0.000041,0.000788,0.009945,0.002464,0.046138,0.005196,0.000796,0.000088,0.011845,0.189908
306,0.999470,0.000278,0.000346,0.000004,0.002185,0.000028,0.000162,0.002721,0.000460,0.004031,0.000295,0.000291,0.000052,0.923679,0.095754
307,0.999579,0.000044,0.003097,0.000001,0.000216,0.000004,0.000107,0.000116,0.000157,0.000324,0.000047,0.000104,0.000015,0.999456,0.024225
308,0.999542,0.000043,0.002163,0.000001,0.000110,0.000012,0.000075,0.001737,0.000980,0.001542,0.000300,0.000167,0.000065,0.981991,0.011578
309,0.996780,0.000491,0.000628,0.000001,0.000817,0.000020,0.000023,0.003003,0.000576,0.002223,0.000457,0.000129,0.000104,0.984047,0.005556
310,0.999977,0.000029,0.000069,0.000000,0.000108,0.000013,0.000335,0.000272,0.002107,0.022705,0.000550,0.000175,0.000237,0.968027,0.001782
311,0.999574,0.000073,0.000815,0.000002,0.000200,0.000012,0.000101,0.000150,0.000769,0.000411,0.000054,0.000108,0.000089,0.996724,0.001144
312,0.999998,0.000000,0.000024,0.000000,0.000029,0.000011,0.163138,0.000593,0.013969,0.168384,0.006624,0.000640,0.000703,0.000048,0.000081
313,0.998698,0.000067,0.001204,0.000003,0.000261,0.000008,0.000012,0.000114,0.000241,0.000194,0.000014,0.000067,0.000021,0.997679,0.001116
314,0.990533,0.000128,0.047875,0.000005,0.000157,0.000014,0.000021,0.000127,0.000250,0.000658,0.000042,0.000153,0.000021,0.996964,0.003063
315,0.994228,0.000016,0.009663,0.000003,0.000629,0.000015,0.000008,0.000104,0.000160,0.000272,0.000122,0.000127,0.000034,0.988107,0.001382
316,0.999396,0.000001,0.004012,0.000000,0.000043,0.000002,0.000012,0.000022,0.000171,0.000040,0.000056,0.000045,0.000010,0.934923,0.001097
317,0.999446,0.000003,0.003547,0.000000,0.000052,0.000002,0.000014,0.000025,0.000151,0.000053,0.000105,0.000038,0.000013,0.929287,0.000965
318,0.998810,0.000003,0.004171,0.000000,0.000138,0.000004,0.000025,0.000047,0.000208,0.000056,0.000105,0.000066,0.000026,0.967379,0.000936
319,0.997902,0.000005,0.000621,0.000000,0.000575,0.000001,0.000005,0.000026,0.000039,0.000023,0.000009,0.000012,0.000008,0.973876,0.000861
320,0.999080,0.000047,0.001588,0.000000,0.000514,0.000009,0.000018,0.000851,0.000351,0.000638,0.000099,0.000083,0.000081,0.984433,0.002134
321,0.999436,0.000069,0.000417,0.000000,0.000234,0.000005,0.000011,0.000486,0.000223,0.000319,0.000044,0.000046,0.000048,0.983351,0.001508
322,0.998885,0.000067,0.001148,0.000001,0.000184,0.000003,0.000004,0.000747,0.000098,0.000556,0.000019,0.000032,0.000015,0.997602,0.002389
323,0.999998,0.000000,0.000022,0.000000,0.000027,0.000006,0.092360,0.000257,0.007476,0.122853,0.001781,0.000528,0.000189,0.000105,0.000321
